Customer ID,Gender,DOB,First Name,Last Name,Phone Number,Loyalty Tier,Marketing Segment
"""CID6041477""",Male,2/9/1988,Sarah,Gardner,04984 639 621,Silver,New
"""CID1228916""",Male,5/19/1993,Elizabeth,Obrien,04532 978 642,Bronze,Occasional
"""CID7849282""",Male,10/18/1971,Eden,Stevenson,04340 837 437,Silver,New
"""CID7283291""",Male,4/12/1994,Luca,Joseph,04152 371 725,Bronze,New
"""CID5172620""",Male,1/16/1972,Maria,Campos,04589 856 586,Bronze,Occasional
"""CID8809136""",Male,11/12/1970,Bennett,Payne,04300 903 359,Bronze,New
"""CID3067006""",Male,11/12/1992,Owen,Holmes,04142 849 378,Bronze,New
"""CID1208347""",Male,5/10/1989,Silas,Elliott,04422 716 117,Bronze,New
"""CID7990237""",Male,6/28/2002,Claire,Walters,04852 661 806,Bronze,Occasional
"""CID1412965""",Male,10/13/1988,Sebastian,Jimenez,04657 589 667,Bronze,Occasional
"""CID8750779""",Male,10/25/1981,Valentina,Valdez,04430 801 780,Bronze,Occasional
"""CID9555025""",Male,5/24/1994,William,Gallagher,04978 581 467,Bronze,Occasional
"""CID1742845""",Male,9/24/1978,Evelyn,Cannon,04437 305 915,Bronze,Frequent Rider
"""CID8108788""",Male,5/29/2000,Ellie,Mcgee,04648 304 123,Bronze,New
"""CID8471670""",Male,2/1/1977,Autumn,Rosales,04516 887 762,Bronze,New
"""CID3052761""",Male,12/3/1994,Aiden,Morrison,04932 860 415,Bronze,New
"""CID6851871""",Male,5/16/1993,Adrian,Cervantes,04774 826 126,Bronze,New
"""CID4977894""",Male,9/21/1999,Emily,Bryant,04433 754 322,Silver,New
"""CID5259506""",Male,11/10/1983,Sophia,Zimmerman,04750 518 789,Bronze,Occasional
"""CID8564353""",Male,3/1/1994,Charlotte,Matthews,04186 531 717,Silver,New
"""CID2635865""",Male,11/2/1987,Sophie,Osborne,04419 873 549,Gold,New
"""CID1639199""",Male,3/14/1973,Nathan,Alvarez,04164 679 827,Bronze,Occasional
"""CID9698918""",Male,8/28/1991,Lucia,Wallace,04993 253 831,Silver,New
"""CID6372957""",Male,2/6/1992,Logan,Ali,04976 415 545,Silver,New
"""CID5118714""",Male,11/7/1990,Kinsley,Huang,04903 390 253,Bronze,Occasional
"""CID1179901""",Male,6/23/1979,Logan,Nelson,04814 543 122,Bronze,New
"""CID7273235""",Male,9/14/1989,Lyla,Sims,04419 884 565,Bronze,Frequent Rider
"""CID4581242""",Male,8/18/1984,Carter,Harrington,04708 540 483,Bronze,New
"""CID4504989""",Male,1/31/1979,Ana,Gregory,04225 252 238,Silver,New
"""CID6840534""",Male,8/6/1970,August,Burnett,04209 824 926,Bronze,Occasional
"""CID3020493""",Male,8/2/1989,Elijah,Norris,04680 817 310,Bronze,New
"""CID5945952""",Male,10/14/1971,Lainey,Marquez,04333 622 905,Bronze,Occasional
"""CID6101105""",Male,11/2/1983,David,Love,04720 223 288,Bronze,Occasional
"""CID7520279""",Male,7/3/1985,Eden,Gill,04779 619 722,Bronze,New
"""CID5093495""",Male,3/19/1988,Daniel,Berry,04347 675 223,Silver,New
"""CID6515649""",Male,7/6/1987,Vivian,Deleon,04954 909 256,Silver,New
"""CID5092519""",Male,4/21/1975,Riley,Stevens,04186 706 899,Silver,New
"""CID3668105""",Male,3/1/1993,Natalie,Barton,04538 802 594,Silver,New
"""CID8805684""",Male,6/5/1990,Cameron,Elliott,04573 922 844,Silver,New
"""CID2232099""",Male,4/1/1992,Sofia,French,04641 934 130,Bronze,Occasional
"""CID8541491""",Male,10/27/1989,Eli,Watkins,04975 342 301,Bronze,Frequent Rider
"""CID5547010""",Male,7/17/1984,Caleb,Nguyen,04555 979 469,Bronze,Occasional
"""CID9571044""",Male,6/1/2007,Scarlett,Powell,04384 471 839,Bronze,Occasional
"""CID3816119""",Male,12/6/1989,Theodore,Hunt,04559 664 705,Silver,New
"""CID3624528""",Male,6/13/1986,Silas,Palmer,04530 362 616,Silver,New
"""CID6961115""",Male,11/29/1988,Gael,Glover,04904 793 508,Gold,New
"""CID1809610""",Male,5/23/1977,Bennett,Ward,04695 830 909,Gold,New
"""CID1545674""",Male,2/22/1984,Ethan,Fisher,04974 740 887,Silver,New
"""CID9403876""",Male,9/13/1973,Emily,Camacho,04621 333 915,Bronze,Frequent Rider
"""CID7065543""",Male,2/7/1989,Adrian,Ortega,04171 506 623,Bronze,Frequent Rider
"""CID7351319""",Male,4/25/1981,Genesis,Owens,04823 663 628,Bronze,New
"""CID2605895""",Male,7/31/1977,Jack,Watkins,04335 147 204,Silver,New
"""CID4937322""",Male,10/25/1992,Josie,Jackson,04487 182 217,Bronze,Frequent Rider
"""CID8253685""",Male,6/7/1970,Gabriel,Evans,04496 726 783,Silver,New
"""CID5857169""",Male,6/29/1988,Delilah,Carrillo,04604 295 247,Bronze,New
"""CID6259167""",Male,6/20/1985,Henry,Pena,04635 645 151,Bronze,Occasional
"""CID6657772""",Male,7/12/1989,Penelope,Hunt,04780 923 723,Bronze,New
"""CID1075343""",Male,5/12/1991,Sebastian,Sharp,04571 397 177,Silver,New
"""CID6617931""",Male,2/29/1984,Caroline,Frazier,04980 251 426,Silver,New
"""CID1625245""",Male,12/3/1993,Alice,Soto,04255 170 592,Bronze,Occasional
"""CID4161417""",Male,2/23/1981,Layla,Mckinney,04405 152 216,Bronze,New
"""CID1015991""",Male,10/29/1975,Sebastian,Vazquez,04830 362 350,Gold,New
"""CID9969693""",Male,5/12/1987,Jonathan,Davis,04100 573 233,Silver,New
"""CID4837950""",Male,5/4/1984,Aurora,Ramirez,04141 351 150,Bronze,New
"""CID1035070""",Male,3/10/1987,Mia,Duncan,04530 411 478,Bronze,New
"""CID9130283""",Male,3/9/1981,Chloe,Black,04359 164 618,Silver,New
"""CID2952681""",Male,9/24/1990,Grayson,Villanueva,04100 415 957,Silver,New
"""CID1084607""",Male,2/16/1985,Audrey,Warner,04881 368 740,Gold,New
"""CID1297736""",Male,4/24/2005,Aiden,Brock,04361 689 332,Bronze,Frequent Rider
"""CID2125245""",Male,11/18/1982,Jonathan,Osborne,04625 331 638,Silver,New
"""CID1843753""",Male,8/6/1991,Aurora,Flowers,04857 617 915,Silver,New
"""CID1328810""",Male,11/9/1991,Lyla,Figueroa,04148 731 893,Bronze,Occasional
"""CID6938500""",Male,8/7/1993,Vivian,Hartman,04345 402 783,Bronze,Occasional
"""CID2272856""",Male,9/30/1981,Mateo,Graves,04572 597 725,Bronze,Frequent Rider
"""CID1472088""",Male,5/22/1993,Maeve,Armstrong,04476 633 488,Silver,New
"""CID3738347""",Male,6/7/1982,Nathan,West,04417 212 179,Silver,New
"""CID2162742""",Male,9/3/1971,Nolan,Dean,04141 127 101,Gold,New
"""CID8315506""",Male,11/29/1985,Enzo,Hess,04995 916 490,Bronze,Occasional
"""CID9217859""",Male,11/29/1991,Benjamin,Hunter,04890 945 180,Gold,New
"""CID4777292""",Male,3/15/1981,Lily,Nicholson,04839 301 778,Bronze,Frequent Rider
"""CID3565659""",Male,1/7/1977,Aiden,Francis,04388 327 388,Silver,New
"""CID2043833""",Male,2/10/1989,Aria,Schmidt,04337 511 699,Bronze,Frequent Rider
"""CID2807200""",Male,11/18/1991,Lucia,Jenkins,04116 917 297,Bronze,New
"""CID8842010""",Male,12/2/1992,Clara,Lawson,04634 290 739,Silver,New
"""CID3564441""",Male,9/30/1994,Athena,Cruz,04883 762 749,Gold,New
"""CID5404870""",Male,5/1/1990,Robert,Carroll,04163 978 236,Bronze,Occasional
"""CID4200632""",Male,2/15/1972,Everly,Oconnor,04240 878 329,Bronze,Occasional
"""CID4775062""",Male,10/14/1972,Allison,Cabrera,04514 577 970,Bronze,New
"""CID8058507""",Male,7/19/1981,Kennedy,Rogers,04303 330 915,Bronze,Occasional
"""CID8026721""",Male,11/1/1991,Santiago,Reed,04947 161 990,Silver,New
"""CID3630077""",Male,2/6/1993,Caroline,Oliver,04105 118 630,Bronze,Frequent Rider
"""CID2501922""",Male,5/6/1986,Myles,Andrade,04440 890 398,Gold,New
"""CID9055721""",Male,7/21/1978,Genesis,Holt,04516 333 562,Bronze,New
"""CID2144856""",Male,10/18/1994,Elizabeth,Love,04906 962 932,Bronze,New
"""CID9551483""",Male,8/20/1990,Isaiah,Ellis,04244 569 581,Silver,New
"""CID3624918""",Male,10/23/1985,David,Barnett,04602 591 987,Bronze,New
"""CID5663035""",Male,1/3/1994,Silas,Trevino,04405 318 206,Bronze,Frequent Rider
"""CID5817598""",Male,8/10/1993,Kennedy,Le,04126 673 581,Silver,New
"""CID2406801""",Male,5/6/1993,Everly,Ruiz,04132 171 703,Gold,New
"""CID2314774""",Male,9/16/1992,Sofia,Mejia,04661 769 471,Bronze,New
"""CID6082640""",Male,5/10/1970,Everett,Espinoza,04145 252 734,Bronze,Frequent Rider
"""CID5509697""",Male,6/14/1984,Jaxon,Greene,04660 481 486,Silver,New
"""CID7651154""",Male,5/26/1994,Santiago,Singh,04593 880 147,Silver,New
"""CID9766682""",Male,2/25/1971,Autumn,Fletcher,04577 152 871,Bronze,Frequent Rider
"""CID8567610""",Male,4/5/1994,Mila,Graham,04328 458 531,Bronze,Occasional
"""CID8620740""",Male,9/21/1985,Silas,Clarke,04151 440 360,Bronze,Occasional
"""CID4504001""",Male,8/29/1992,Emery,Parks,04318 145 749,Bronze,New
"""CID9200441""",Male,4/30/1973,Eli,Santiago,04651 139 711,Silver,New
"""CID4756774""",Male,10/19/1977,Christian,Park,04630 926 303,Silver,New
"""CID6691716""",Male,8/29/1989,Valentina,Morrison,04281 841 672,Bronze,Frequent Rider
"""CID7432993""",Male,3/2/1979,Paisley,Castillo,04252 149 619,Bronze,Frequent Rider
"""CID2863736""",Male,5/9/1989,Isla,Solis,04962 617 270,Bronze,Frequent Rider
"""CID2969204""",Male,7/14/1988,Leah,Reese,04219 932 609,Bronze,New
"""CID2356866""",Male,3/16/1972,Anthony,Zhang,04351 331 903,Silver,New
"""CID8612866""",Male,6/21/1972,Willow,Chen,04601 839 894,Silver,New
"""CID1447270""",Male,11/7/2007,Gael,Pacheco,04540 145 319,Gold,New
"""CID2856464""",Male,9/30/1988,Adeline,Thompson,04899 284 287,Silver,New
"""CID6188434""",Male,8/18/1987,Anthony,Pena,04449 241 392,Bronze,New
"""CID6980981""",Male,1/14/1987,Mia,Bush,04905 357 305,Bronze,Frequent Rider
"""CID2389691""",Male,5/3/1991,David,Shaffer,04944 616 462,Bronze,Occasional
"""CID6251961""",Male,5/26/1988,Roman,Ortega,04254 373 239,Silver,New
"""CID9137162""",Male,2/1/1973,Christian,Mckinney,04877 741 627,Silver,New
"""CID9792486""",Male,2/24/1971,Eli,Morris,04239 777 247,Bronze,Occasional
"""CID3985171""",Male,8/6/1984,Ezekiel,Briggs,04903 395 262,Bronze,New
"""CID2596955""",Male,6/29/1992,Colton,Goodwin,04329 172 550,Silver,New
"""CID9487374""",Male,5/21/1991,Ethan,Cortez,04767 423 511,Bronze,New
"""CID6143683""",Male,5/9/1989,Parker,Carrillo,04409 111 386,Silver,New
"""CID9272593""",Male,6/9/1991,Isla,Garrett,04649 237 572,Bronze,Occasional
"""CID7905075""",Male,11/3/1984,Ayla,Greene,04164 171 102,Bronze,New
"""CID6649702""",Male,11/16/1985,Ana,Franklin,04704 374 521,Silver,New
"""CID4712968""",Male,8/31/2003,Millie,Blake,04585 891 680,Bronze,Frequent Rider
"""CID5219943""",Male,10/20/1987,Emily,Waters,04176 372 351,Silver,New
"""CID9433411""",Male,10/5/1985,Evelyn,Stone,04689 133 783,Bronze,Frequent Rider
"""CID4909845""",Male,6/24/1993,Luka,Love,04108 143 635,Gold,New
"""CID1941374""",Male,6/13/1989,Axel,Jennings,04254 704 862,Bronze,Occasional
"""CID5807482""",Male,5/1/1983,Eloise,Craig,04476 764 507,Silver,New
"""CID4536719""",Male,12/17/1994,Mason,Fuller,04757 374 705,Gold,New
"""CID1943574""",Male,9/30/1991,Kinsley,Lyons,04932 980 138,Silver,New
"""CID3934410""",Male,5/25/1980,Victoria,Sanders,04765 758 960,Silver,New
"""CID4920489""",Male,7/26/2005,Sophie,Carroll,04857 651 472,Silver,New
"""CID3426373""",Male,3/15/1989,Micah,Vazquez,04806 496 175,Bronze,Frequent Rider
"""CID3696266""",Male,9/22/1994,Ian,Nicholson,04888 437 266,Bronze,New
"""CID3016715""",Male,11/11/1977,Leo,Williams,04686 313 779,Bronze,Occasional
"""CID9955797""",Male,5/6/1987,Leilani,White,04888 194 211,Silver,New
"""CID4250576""",Male,12/25/1976,Ruby,Swanson,04775 104 616,Bronze,Occasional
"""CID6868396""",Male,7/18/1984,Maverick,Young,04306 129 627,Bronze,Frequent Rider
"""CID8984107""",Male,3/27/1988,Addison,Lawson,04854 542 243,Bronze,New
"""CID5815081""",Male,1/30/1979,Abigail,Hamilton,04840 715 757,Gold,New
"""CID8367628""",Male,10/13/1970,Aaliyah,Moss,04416 698 943,Silver,New
"""CID5678382""",Male,6/21/2005,Adrian,Armstrong,04211 931 168,Bronze,Occasional
"""CID4925940""",Male,7/24/1991,Elena,Stanley,04531 562 795,Bronze,New
"""CID2962134""",Male,10/14/1993,Gianna,Pearson,04226 453 216,Silver,New
"""CID5290905""",Male,8/14/1979,Michael,Salas,04362 394 785,Silver,New
"""CID8521755""",Male,9/18/1986,Cameron,Jimenez,04125 957 287,Bronze,Frequent Rider
"""CID7585183""",Male,6/1/2005,Logan,Vazquez,04305 924 703,Bronze,New
"""CID8080897""",Male,2/11/1982,Natalie,Fowler,04265 103 904,Silver,New
"""CID9844040""",Male,2/18/1973,Nolan,Palmer,04756 557 262,Silver,New
"""CID9979308""",Male,5/14/1994,Enzo,Ochoa,04224 654 590,Bronze,Occasional
"""CID5741306""",Male,12/20/1982,Henry,Vaughn,04364 600 750,Silver,New
"""CID7309941""",Male,10/25/1984,Aurora,Aguilar,04575 880 848,Bronze,Occasional
"""CID1315159""",Male,6/21/1987,Christian,Medina,04342 279 275,Bronze,Occasional
"""CID6835005""",Male,10/12/1974,Gael,Frank,04172 931 134,Bronze,New
"""CID7215031""",Male,7/13/1986,Jack,Mcdaniel,04501 452 915,Bronze,Frequent Rider
"""CID7016950""",Male,5/22/1986,Claire,Maldonado,04971 356 439,Silver,New
"""CID3126428""",Male,3/2/1993,Roman,Gonzalez,04357 963 219,Bronze,New
"""CID4474131""",Male,3/15/1991,Lucia,Cannon,04261 459 410,Silver,New
"""CID8679332""",Male,6/11/1989,Kai,Lowe,04217 627 619,Gold,New
"""CID5920581""",Male,5/18/1984,Lily,Salas,04730 426 196,Silver,New
"""CID1810696""",Male,2/22/1994,Isaac,Bowers,04884 708 104,Silver,New
"""CID1005758""",Male,6/27/1986,Kennedy,May,04835 261 914,Silver,New
"""CID8555497""",Male,5/28/1986,Beau,Meyer,04808 667 450,Bronze,Frequent Rider
"""CID5018457""",Male,3/18/1988,John,Alvarez,04370 867 514,Bronze,New
"""CID1577245""",Male,5/31/1976,Hailey,Peters,04390 643 499,Silver,New
"""CID2182064""",Male,3/28/1975,Brooks,Pham,04305 954 264,Silver,New
"""CID1582976""",Male,9/5/1986,Leo,Turner,04309 100 325,Bronze,Occasional
"""CID2460081""",Male,9/8/1985,Mia,Daniel,04658 224 375,Bronze,New
"""CID6895700""",Male,2/9/1980,Nova,Norris,04337 661 946,Gold,New
"""CID3491440""",Male,1/28/1989,Madeline,Potter,04555 551 427,Silver,New
"""CID5124006""",Male,8/14/1976,Emery,Hopkins,04483 646 395,Silver,New
"""CID9161182""",Male,7/6/1984,Santiago,Lopez,04134 481 597,Gold,New
"""CID9217699""",Male,8/11/1989,Elena,Klein,04660 483 494,Silver,New
"""CID6179048""",Male,4/29/1990,Jade,Maxwell,04108 874 555,Bronze,Occasional
"""CID2278296""",Male,5/6/1987,Luka,Reyes,04359 585 429,Silver,New
"""CID8724383""",Male,4/13/1994,Emery,Burgess,04590 912 390,Bronze,Occasional
"""CID5858865""",Male,9/3/1999,Nolan,Wise,04120 759 895,Gold,New
"""CID7100526""",Male,2/24/1984,Thiago,Alvarez,04519 155 169,Bronze,Frequent Rider
"""CID8049308""",Male,4/7/1987,Ellie,White,04658 785 719,Gold,New
"""CID2159868""",Male,7/3/1991,Roman,Ortega,04361 962 258,Bronze,New
"""CID2539404""",Male,1/22/1999,Enzo,Woods,04173 443 322,Bronze,Frequent Rider
"""CID1315182""",Male,3/23/1987,Christopher,Cross,04609 556 714,Bronze,Occasional
"""CID3176158""",Male,12/24/1976,Lillian,Mckinney,04938 227 945,Bronze,Occasional
"""CID9948026""",Male,12/2/1985,Madison,Cannon,04705 421 672,Gold,New
"""CID6777064""",Male,12/10/1974,Matthew,Weber,04237 293 319,Silver,New
"""CID2075062""",Male,1/25/1998,Iris,Ramirez,04471 237 717,Bronze,New
"""CID4159721""",Male,12/13/1986,Harper,Cervantes,04227 361 884,Silver,New
"""CID4668876""",Male,9/23/1974,Daisy,Crawford,04992 186 810,Bronze,New
"""CID6662410""",Male,11/10/1988,Nolan,Conner,04256 864 616,Silver,New
"""CID4318218""",Male,7/25/1988,Aaliyah,Brown,04664 729 363,Bronze,Frequent Rider
"""CID1397094""",Male,3/12/1984,Gael,Andrews,04504 876 298,Gold,New
"""CID2863173""",Male,7/15/1979,Ayla,Petersen,04711 200 218,Silver,New
"""CID3371896""",Male,1/23/1987,Carter,James,04673 969 184,Bronze,Occasional
"""CID9194733""",Male,11/29/1984,Isaac,Medina,04372 649 323,Bronze,New
"""CID1230728""",Male,8/11/1992,Parker,Wheeler,04740 385 688,Bronze,Frequent Rider
"""CID3630754""",Male,2/20/1981,Claire,Sparks,04587 209 644,Gold,New
"""CID6797508""",Male,1/17/1975,Eleanor,Ibarra,04108 516 384,Bronze,New
"""CID6963714""",Male,3/4/1992,Adeline,Schwartz,04265 505 315,Bronze,New
"""CID7054154""",Male,7/30/1988,Liam,Swanson,04479 263 795,Bronze,Occasional
"""CID8868769""",Male,10/18/1987,Naomi,King,04256 590 863,Bronze,Occasional
"""CID9007025""",Male,6/13/1978,Jackson,Long,04589 268 970,Bronze,Occasional
"""CID4886640""",Male,12/27/1986,Walker,Snyder,04372 556 981,Gold,New
"""CID4847097""",Male,10/17/1975,Gabriel,Mcdaniel,04360 356 159,Bronze,New
"""CID4643150""",Male,8/20/1993,Penelope,Keller,04232 587 386,Bronze,Occasional
"""CID6400011""",Male,2/17/1994,Ellie,Burns,04791 258 992,Silver,New
"""CID1461111""",Male,4/28/1979,Leah,Potter,04376 602 237,Bronze,Occasional
"""CID4643190""",Male,5/25/1992,Elizabeth,Roth,04317 806 273,Bronze,Frequent Rider
"""CID5254189""",Male,7/9/1985,Ethan,Griffin,04715 108 848,Bronze,New
"""CID1293538""",Male,2/4/1986,Ryan,Wolfe,04909 972 644,Silver,New
"""CID3596997""",Male,11/1/1992,Thiago,Shaffer,04461 410 802,Silver,New
"""CID1315698""",Male,8/8/1979,Abigail,Dawson,04660 964 539,Silver,New
"""CID6519868""",Male,6/9/1994,Hannah,Simpson,04876 643 537,Bronze,Frequent Rider
"""CID3804499""",Male,4/18/1992,Olivia,Charles,04957 871 964,Bronze,Frequent Rider
"""CID4078483""",Male,11/8/2005,Iris,Mueller,04633 324 493,Silver,New
"""CID3844104""",Male,2/14/1992,Thiago,Peterson,04890 664 694,Bronze,New
"""CID5991350""",Male,2/27/1980,Ethan,Roman,04940 927 403,Bronze,Frequent Rider
"""CID7127816""",Male,6/9/1987,Evelyn,Wang,04924 501 458,Bronze,New
"""CID3199247""",Male,2/16/1991,Madeline,Fields,04881 769 854,Bronze,Frequent Rider
"""CID2311644""",Male,11/28/1988,Mateo,Reed,04612 503 813,Bronze,Frequent Rider
"""CID4800358""",Male,4/12/2004,Elizabeth,Newton,04634 837 707,Bronze,Frequent Rider
"""CID1068610""",Male,5/6/1990,Beau,Cooper,04891 525 562,Bronze,Frequent Rider
"""CID4386138""",Male,5/11/1981,Weston,Roberts,04138 679 217,Bronze,Occasional
"""CID5374857""",Male,7/2/1980,Gabriel,Montgomery,04274 295 900,Bronze,Frequent Rider
"""CID6713635""",Male,2/1/1977,Lucy,Simpson,04331 653 523,Bronze,Occasional
"""CID3899432""",Male,4/5/1979,Leo,Stone,04767 890 503,Gold,New
"""CID2667131""",Male,12/29/1991,Lainey,Klein,04951 548 769,Bronze,Occasional
"""CID8440823""",Male,6/14/1978,Madeline,Juarez,04281 559 950,Silver,New
"""CID2067301""",Male,9/24/1993,Ella,Hansen,04801 222 840,Bronze,New
"""CID9716314""",Male,9/1/1976,Sofia,Peterson,04989 494 408,Silver,New
"""CID1313033""",Male,5/9/1978,Sofia,Nichols,04997 115 149,Bronze,New
"""CID9857559""",Male,8/26/1984,Logan,Bishop,04936 754 999,Silver,New
"""CID8587350""",Male,10/30/1993,Willow,Edwards,04629 480 416,Silver,New
"""CID4688931""",Male,1/31/1974,Maria,Rojas,04914 626 413,Gold,New
"""CID8003823""",Male,5/15/1993,Hailey,Beck,04109 349 894,Silver,New
"""CID9252130""",Male,2/7/1980,Ian,Joseph,04140 382 463,Bronze,Frequent Rider
"""CID9551216""",Male,6/16/1984,Caleb,Morton,04431 929 404,Bronze,Frequent Rider
"""CID1209507""",Male,6/21/1990,Samuel,Barnett,04499 233 761,Gold,New
"""CID7498422""",Male,4/23/1986,Olivia,Cole,04628 288 497,Silver,New
"""CID7335195""",Male,5/7/1994,Jack,Thornton,04706 638 155,Silver,New
"""CID8914836""",Male,1/22/1989,Gael,Zamora,04411 242 433,Silver,New
"""CID3277122""",Male,9/1/1994,Aria,Johnson,04680 797 444,Bronze,Occasional
"""CID6166809""",Male,12/20/1971,Stella,Gilbert,04853 686 979,Bronze,Occasional
"""CID5002959""",Male,5/9/1976,Luke,Caldwell,04586 175 750,Silver,New
"""CID7143580""",Male,8/16/1986,Lucia,Richardson,04831 893 622,Bronze,Frequent Rider
"""CID9532192""",Male,12/18/1986,Liam,Macias,04281 273 737,Bronze,Occasional
"""CID3004610""",Male,8/29/1980,Robert,Collins,04476 534 875,Bronze,Occasional
"""CID1740693""",Male,6/24/1992,Lainey,Thomas,04860 586 493,Silver,New
"""CID4814278""",Male,1/25/1994,Aaron,Cross,04572 253 452,Silver,New
"""CID8877619""",Male,12/2/1984,Hudson,Chan,04323 620 266,Silver,New
"""CID8422937""",Male,9/10/1981,Logan,Peters,04168 643 542,Gold,New
"""CID9512766""",Male,1/20/1988,Hannah,Harvey,04439 422 375,Silver,New
"""CID4220726""",Male,9/24/1981,Rowan,Petersen,04629 287 711,Bronze,New
"""CID4962224""",Male,6/1/1976,Evelyn,Nelson,04489 771 277,Silver,New
"""CID2608085""",Male,4/6/1988,Violet,Bailey,04505 447 609,Silver,New
"""CID1388553""",Male,11/13/1994,Gabriel,Benson,04106 555 100,Bronze,Frequent Rider
"""CID5523579""",Male,12/8/2003,Alexander,Walters,04241 847 629,Bronze,Occasional
"""CID7103666""",Male,7/24/1976,Evelyn,Ortega,04373 888 704,Silver,New
"""CID3948195""",Male,8/21/1987,Mila,Zimmerman,04886 507 979,Silver,New
"""CID2445513""",Male,6/15/1982,Luca,Alvarado,04999 601 744,Bronze,Frequent Rider
"""CID4548157""",Male,9/15/1988,Jeremiah,Gallagher,04727 605 129,Bronze,Occasional
"""CID9695899""",Male,4/18/1984,Madeline,Foster,04299 573 464,Silver,New
"""CID2898523""",Male,9/23/1986,Kinsley,Ramirez,04495 328 415,Silver,New
"""CID2018818""",Male,8/25/1987,Parker,Adams,04966 998 520,Bronze,Frequent Rider
"""CID7735831""",Male,6/7/1997,Lillian,Rojas,04229 845 983,Gold,New
"""CID1207735""",Male,9/20/1978,Gabriel,Barrera,04911 980 943,Bronze,Occasional
"""CID3886769""",Male,6/26/1984,Mila,Garza,04526 378 179,Bronze,New
"""CID4004835""",Male,2/18/1985,Emma,Gibbs,04231 379 728,Bronze,Occasional
"""CID5067455""",Male,12/1/1987,Maverick,Knight,04818 885 611,Bronze,New
"""CID8212059""",Male,5/14/1973,Hazel,Hale,04592 672 677,Silver,New
"""CID9134686""",Male,11/23/1971,Asher,Watts,04883 946 273,Bronze,New
"""CID9322868""",Male,10/10/1998,Josephine,Herrera,04911 528 727,Bronze,Occasional
"""CID4137388""",Male,11/22/1984,Hailey,Allen,04338 571 320,Silver,New
"""CID4511916""",Male,12/25/2002,Riley,Williams,04817 787 402,Silver,New
"""CID3886821""",Male,9/15/1987,Leonardo,Ramsey,04608 867 570,Silver,New
